,followers_count,text,location,description,statuses_count,screen_name,following,favourites_count,friends_count,created_at,retweet_count,listed_count,user_id,verified,tweet_id
6293,976,What happens when a country without abortion bans pregnancy? https://t.co/zHkN39SV5p @JoshKrisch @vocativ https://t.co/cosQOQIazw #Zika,Rainy Fascism Island,"Politics, art, mental health, disability, going off on tangents. //  IG: halfabee Flickr: redpangolins",839,fractalbears,748,150,748,Mon Dec 21 22:46:58 +0000 2015,0,17,4561511735,False,694206447106809856
6294,325,RT @nytimes: The striking deformity at the center of the Zika epidemic has long afflicted and mystified https://t.co/K8yN2UjJAI,,circuito Elizabeth Arden,48599,BzSnow,983,2256,983,Fri Oct 29 15:22:09 +0000 2010,34,11,209625588,False,694206443709399041
6295,2613,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,Los Angeles,I'm a fan of  #Zombies  #Lakers #USCTrojans  #Dodgers.  Co-Author of ''Blood Moon'' book one in the Dark Moon series with @ScribeShelly  http://t.co/iU3l8JhkCK,158846,LakersGold,2540,14277,2540,Thu Jul 02 23:38:35 +0000 2009,46,113,53226878,False,694206438881652737
6296,1200,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,Maldives,Supporting hand to the goals of #ClimateChange #1PeaceCampaign #ClimateAction | Living in a country above 1 metre Sea level.,22442,AhmedNumen,635,1917,635,Tue Mar 08 17:03:12 +0000 2011,12,62,262732959,False,694206436767731714
6297,398,"RT @kashmir_rise: Kindly Share: 6 key facts you need to know about the ""Zika Virus"" https://t.co/eaHJpjth0M","India, Kashmir..... ","Muslimah,Future scholar, Studying at JAMIA TUL BANNAT,  struggling in ds wrld only to plz my Lord so dat i would b able to c Hm in d hereaftr
 لا الہ الا اللہ",3483,hakeem_mahak,300,9271,300,Sun Jul 19 15:13:22 +0000 2015,109,6,3284497993,False,694206436495130628
6298,704,"RT @WHO: Q: What is #Zika?
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/3cUlnQgloR",Switzerland,"Because we all beings are equal,one;and because it would be a tremendous  pity for this precious beautiful planet,",87895,dh_a_heller,435,9982,435,Tue Jun 02 09:29:06 +0000 2009,1721,75,44090607,False,694206434591031301
6299,652,RT CDCgov: Questions about #Zika? CDC’s Dr. Anne Schuchat has answers in new HHSgov Zika 101 blog https://t.co/Pgl9onjfdn,"Los Angeles, CA",UC Institute for Prediction Technology,3686,predictech,1225,894,1225,Thu Feb 19 21:16:36 +0000 2015,0,167,3031612759,False,694206432737116161
6300,5528,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Rio de Janeiro, Brasil","Não se assuste, pessoa, se eu lhe disser que tô diboua.",111248,diboua,428,2264,428,Wed Apr 08 12:21:42 +0000 2009,46,295,29702055,False,694206778951737344
6301,1651,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/TWtIQZN9KK,"Yorktown, NY",Yorktown-Somers Patch is your source for local news.,9646,YorktownPatch,261,1,261,Tue May 11 17:28:20 +0000 2010,0,36,142752443,False,694206778607693824
6302,2250,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/kIWaRTlvsx,"Tarrytown, NY",Tarrytown-Sleepy Hollow Patch is your source for local news.,12969,TarrytownsPatch,192,1,192,Tue Dec 01 14:19:16 +0000 2009,0,72,93867641,False,694206774748950528
6303,4,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"água branca, pi",,31,francisdias2401,86,3,86,Thu Jan 28 13:33:00 +0000 2016,46,0,4857164919,False,694206774430269440
6304,2838,RT @TraveleadsUK: As the ZIKA virus continues to spread we are highlighting the most seriously affected areas https://t.co/TiEal02udO,UK,Retweeting the best of the UK's Business Travel News. Mention @BizTravel if you want us to include your tweets.,138636,BizTravelUK,840,124,840,Thu Mar 20 14:03:48 +0000 2014,1,470,2399929969,False,694206769485193222
6305,17,@FoxNews YOUR ALL NEED THAT RELIGION WITH THE ZIKA VIRUS SPREADING!!,,,15337,muryi16,8,6621,8,Tue Feb 08 20:22:44 +0000 2011,0,9,249319484,False,694206755363012612
6306,418,RT @Harvard: What you need to know about Zika virus https://t.co/0xkjAAjyhh @harvardhealth,,,11310,be2xco,67,8,67,Sun Jun 13 06:20:54 +0000 2010,52,15,155136684,False,694206753890832384
6307,46522,Why it’s wrong to compare #ZikaVirus to Ebola https://t.co/kwVwMv3zDV @clarewenham,London,An independent news and commentary website produced by academics and journalists. Free to read and republish.,50690,ConversationUK,9005,4309,9005,Mon Mar 04 12:34:00 +0000 2013,1,1371,1241258612,False,694206752984846336
6308,287,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,"California, USA",When the power of love overcomes the love of power ❤️ the world will know peace,3971,smith_lassen,198,7182,198,Sun Dec 29 19:00:00 +0000 2013,12,18,2267784241,False,694206742041735168
6309,7095,Threat of Zika has doctors advising pregnant patients not to travel to rest of Americas: Doctors... https://t.co/l9zGrCU2Cr #ttot #travel,"New , york",I love to #TRAVEl . I help people find great travel deals so they dont have to go broke just to enjoy themselfs on vacation,38208,sthi1285,6622,18,6622,Thu Dec 15 15:40:40 +0000 2011,0,160,437575259,False,694206740615696384
6310,3,WHO meets to decide if Zika virus is a global emergency https://t.co/FEMSeApjoR https://t.co/Z24kTWJseD,,,3,ViralpressNews,40,0,40,Mon Feb 01 14:51:48 +0000 2016,0,0,4869350691,False,694206736840830977
6311,168,RT @nytimes: The striking deformity at the center of the Zika epidemic has long afflicted and mystified https://t.co/K8yN2UjJAI,"-29.991278,-51.182087","Scientist (proteomics, phosphoproteomics, fungal biology, microbiology), wife, stepmom, dog's mom and mom-to-be.  Seattle, WA.",5458,jcrestani,264,3020,264,Wed Jun 30 20:48:36 +0000 2010,34,14,161428410,False,694206735154720768
6312,81,[AW Sports] Top woman golfer monitoring Zika situation ahead of Rio Games https://t.co/vxEWW8NTCd,kaduna,A LIOPARD NEVER CHANGE ITS SPOT!,2728,lilvasheer,116,485,116,Thu Oct 10 19:36:35 +0000 2013,0,2,1952495149,False,694206734332612608
6313,2166,"From @Scepticemia: Research Round Up #3: Ebola, Homelessness, Homeopathy, IBS, Research Para... https://t.co/z5MBrRxiSP #science #writing","PA/MD, USA","DrPH student at JHSPH. Epidemiologist. Medical Technologist. Amateur photographer. Husband, brother, son, and soccer/running enthusiast. All opinions my own.",62063,EpiRen,2170,323,2170,Tue Nov 18 19:02:43 +0000 2008,0,199,17468316,False,694206733950930944
6314,215,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,,https://t.co/4RSyNpafNK We summarise live finance trends in near real-time with advanced machine learning techniques.,5337,finance_sumlify,106,0,106,Mon Sep 14 19:02:50 +0000 2015,45,15,3563220254,False,694206726719934465
6315,1049,Zika crisis set to worsen as El Nino increases number of mosquitos https://t.co/rd3acZcQjK via @MailOnline,not sure,"Skateboard liker,Wonderer,Ray bands,music. Vacuum cleaners. Instruments",12900,JFairBairnLLJ,1813,4216,1813,Tue Jul 10 20:51:58 +0000 2012,0,21,632384556,False,694206725864476674
6316,150,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,,Afraid of nothing and she carries a knife.,1145,Victoria_Donlin,190,1760,190,Mon Dec 24 03:38:28 +0000 2012,45,0,1031855414,False,694206724715237376
6317,5038,Zika: Mega-power’s Best Friend: The Virus https://t.co/9Bxghxr7Ws,Earth,"~ Global Truth Index ~ Non-funded, volunteer, automated, pro-humanity, truth locating engine. In #Solidarity with the Global #Occupy Movement. #1HumanFamily",1218198,OccuWorld,726,4117,726,Thu Feb 14 16:39:18 +0000 2013,0,748,1179710990,False,694206722563420161
6318,224,RT @STcom: Golf: World’s top woman golfer Lydia Ko monitoring #Zika situation ahead of Rio #Olympics https://t.co/AwyhNFu8k2 https://t.co/Q…,malaysia,old,20037,tamys46,204,15,204,Fri Oct 31 05:06:18 +0000 2008,2,17,17081024,False,694206720189399040
6319,26,"RT @WHO: Q: What is #Zika?
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/3cUlnQgloR",,anesthesiologist - intensivist,329,veena725,103,776,103,Fri Jan 23 18:31:03 +0000 2015,1721,5,2993653656,False,694206720109772800
6320,3623,"Colombia Reports More Than 2,100 Pregnant Women Have Zika Virus https://t.co/st40QtGiTM",Everywhere,I write of the future but live in the now. Don't ask me how. Author of THE MEMORY WAR. All the way with CAA. RT/LIKEs not endors. #scriptchat #amwriting #scifi,33616,FinalFenwayFict,4100,6257,4100,Tue Jan 31 05:25:20 +0000 2012,0,146,479248773,False,694206715911340032
6321,612,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,Panama,Vivo en un mundo de infinitas posibilidades.,29378,Ing_Da,1051,15535,1051,Sun Jun 05 02:18:34 +0000 2011,45,8,311207150,False,694206710370693120
6322,173,"EDITORIAL - Philippines must be prepared for Zika: CEBU, Philippines - The World Health Organization has descr... https://t.co/dV6gNOS2Mh",,,9975,updatesvisayas,1,0,1,Wed Mar 03 03:42:31 +0000 2010,0,5,119261174,False,694206704607580160
6323,6205,Zika outbreak raises fears of rise in deaths from unsafe abortions https://t.co/qsEukS36o4,"Maastricht, the Netherlands","Psychiatrist, mindfulness trainer & healthcare innovator • From mind to presence • Dedicated to the one who has found me • Video https://t.co/H1cFJzICBi",267480,miepsja,101,73655,101,Thu Feb 19 19:26:37 +0000 2009,0,932,21330040,False,694206702577647617
6324,864,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,Rio de Janeiro,"E conhecereis a verdade, e a verdade vos libertará.",5054,pandrest,148,229,148,Tue Mar 24 12:36:57 +0000 2009,45,25,26227012,False,694206700283392000
6325,29084,RT @Westxgal: While Cruz/Trump supporters fight this is happening #illegals #openborder #ZikaVirus #Zika #ThanksObama #ccot #tcot  https://…,Patriot trapped in Mpls✞Matt24,#Jesus #Constitutionalist #2ADefender #Pray4America #ProLife #Israel #Cruz2016 ❤️WifeMomGma FByBorelliCruzDSousaDupreeHannityWoodsWooleryYoungPavlichTRobinson+,100228,SMolloyDVM,24111,88812,24111,Wed Apr 17 01:35:55 +0000 2013,95,507,1358290958,False,694206686618189824
6326,11150,RT @HelenBranswell: Insightful look at the #Zika outbreak by Nobel winning immunologist @ProfPCDoherty. https://t.co/OfaIUpmCjf,"Kent, Ohio","Associate Professor, microbiologist/ infectious disease epidemiologist, freelance writer, diaper changer",9546,aetiology,2503,2092,2503,Sat Apr 25 21:29:57 +0000 2009,31,759,35315865,False,694206678397554688
6327,984,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Curitiba, Paraná, Brasil","humanas.xls: Tecnologia e Sociedade, Jornalismo e visualização de dados, infografia. Amo gambiarras. Imperfeccionista. Riot grrrl. Rock snob.",64986,matatias,470,9357,470,Fri Aug 24 06:29:21 +0000 2007,45,82,8398942,False,694206676824637440
6328,384,This Zika virus is real huh?,With yo daddy ,Mackin and hangin',86482,coldestwinters,225,825,225,Sat Jan 16 20:23:12 +0000 2010,0,6,105581789,False,694206670839222272
6329,52899,RT @jason_pontin: The Growing Arsenal of Techniques for Fighting Zika Virus https://t.co/uV0VYMuplt &gt;@TechReview,The Blogosphere,"Glenn Reynolds, Law Professor, USA Today columnist, TN editor, https://t.co/SM1jr3CxMB.  RTs are not endorsements, but you knew that, right?",482210,instapundit,3372,2414,3372,Tue Jul 31 03:33:09 +0000 2012,3,1880,727472528,False,694206664183042049
6330,142,"Zika Virus Information: The Zika (ZEE-ka) virus is impacting individuals in parts of Mexico,... https://t.co/9qgVFDsnSm via @AldTomTunney","Chicago, IL","Are you a Wrigleyville Resident, Business or Property Owner? Please take our survey @ http://t.co/3WdWWF64Tx",5591,WrigleyRes,40,12,40,Thu May 30 13:55:58 +0000 2013,0,6,1469806076,False,694206663134281728
6331,754,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Nairobi, Kenya","I am going to stand outside, so if anyone asks am outstanding",8730,njiru_john,995,94,995,Fri Feb 04 12:44:09 +0000 2011,43,11,247261209,False,694206661062434817
6332,945,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,Curitiba/Campo Mourão/Por aí,"iOS Developer | Esportes, tecnologia, viagens, etc | Paranaense de criação, mineiro de coração | RT não é endosso",11978,edisonlsm,1985,2568,1985,Tue May 05 17:34:31 +0000 2009,43,66,37973014,False,694206658088689664
6333,170,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,,,17339,fratucci,444,600,444,Mon Mar 30 19:36:24 +0000 2009,43,1,27710347,False,694206642473279488
6334,557,RT @nytimes: The striking deformity at the center of the Zika epidemic has long afflicted and mystified https://t.co/K8yN2UjJAI,,"Soy periodista independiente, con énfasis en turismo y medio ambiente, pensionada de El Colombiano. Me encanta viajar, el campo y los bolos.",1767,lillyvelez28,420,3950,420,Tue Jul 19 22:43:11 +0000 2011,34,8,338671378,False,694206636223762433
6335,128512,"RT @bbcworldservice: Health Check's guide to the Zika virus. Post your concerns, we'll put them to our experts. https://t.co/jrLog76gDU htt…",@BBCRadio4,"http://t.co/Ino0bTmn2V @BBCRadio4 programme. Informing, entertaining, surprising. Join us at 10am weekdays, 4pm Sat. Presented by @whjm and @janegarvey1.",7285,BBCWomansHour,5914,2663,5914,Tue Jul 27 13:47:41 +0000 2010,76,1536,171496247,False,694206633682026496
6336,32,Zika virus is spreading at a dangerous rate. How worried should you be? https://t.co/G3sKIxV3nB,,,598,Simar512,153,29,153,Tue Feb 17 14:02:12 +0000 2015,0,0,3024054397,False,694206629483565056
6337,3280,RT @bermaninstitute: WHO to Decide on Response to Zika Virus https://t.co/iL3TPRSAEq #Bioethics,New York City,"ER MD, Lenox Hill Hospital/Forbes/CBS News/Medscape EM Editor/Former NY Jets Sideline MD/DR 911(https://t.co/DdtPoE6r84) Co-Author, #TheFootballDecision @Amazon",14257,DrRobertGlatter,3696,9078,3696,Thu Apr 26 12:35:39 +0000 2012,1,340,563691118,False,694206627709325313
6338,1173,A doctor connected to Putnam Hospital Center says local cases will be brought in by humans bitten elsewhere. https://t.co/r9K8Ys4rha,"Pearl River, New York",Pearl River Patch is your source for local news.,9525,PearlRiverPatch,316,1,316,Wed Jun 23 20:57:45 +0000 2010,0,24,158855363,False,694206618934906881
6339,2829,Experts: Anti Birth Control &amp; Abortion Christian doctrine is causing the Zika virus outbreak to explode https://t.co/4McvWdPXmC,#UniteBlue      North Carolina,"Retired #NavyChief, X-#bodybuilder, #Artist,Competitive Shooter #Atheist; #Humanist, Animal lover. Blocking Ignorant GOP FAKE Patriots Daily :)~",21396,CraigCo62,3143,3365,3143,Mon Sep 02 04:14:13 +0000 2013,0,94,1721163391,False,694206618557419520
6340,1596,A doctor connected to Putnam Hospital Center says local cases will be brought in by humans bitten elsewhere. https://t.co/DgsP2vmqKV,"New City, NY",New City Patch is your source for local news.,12248,NewCityPatch,51,7,51,Tue Apr 06 18:05:54 +0000 2010,0,54,130226736,False,694206616946765824
6341,1826,A doctor connected to Putnam Hospital Center says local cases will be brought in by humans bitten elsewhere. https://t.co/vvUwxZZEVo,"Nyack & Piermont, NY",Nyack-Piermont Patch is your source for local news.,13669,NyackPatch,55,0,55,Tue Jun 22 19:44:23 +0000 2010,0,41,158467267,False,694206615101247488
6342,714,#FollowForFollow WHO meets to decide if Zika virus is a global emergency: The UN health agency warned las... https://t.co/O3ZOBuhJhk #tfb,Kenya,Mention me after you tap that follow button for an instant followback. :),79137,_Dirty_Water_,114,10,114,Thu Jul 19 21:04:22 +0000 2012,0,35,705784747,False,694206612680998913
6343,2033,A doctor connected to Putnam Hospital Center says local cases will be brought in by humans bitten elsewhere. https://t.co/7RXO1EQGww,,"Local news and conversation from Hudson Valley, NY Patches",6231,HVPatch,871,41,871,Tue Jul 10 18:33:10 +0000 2012,0,46,632210824,False,694206612601491461
6344,2553,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,En pèlerinage sur terre.,Je revendique le droit de donner mon avis sur tout et n'importe quoi. Ce compte est accessoirement mon mur des lamentations.,63435,PierreChrist_,691,9419,691,Fri Mar 06 13:15:41 +0000 2009,43,66,23061341,False,694206609422172161
