,statuses_count,description,friends_count,text,favourites_count,user_id,screen_name,created_at,verified,tweet_id,followers_count,location,following,retweet_count,listed_count
6011,1147,Uniting people and solutions from around the world to build ONE sustainable city from scratch. Follow us on Facebook: https://t.co/lFLIDSJaRj,2876,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,134,2830165742,Qetema,Wed Sep 24 16:47:16 +0000 2014,False,693550320933298176,2792,"London, UK",2876,11,56
6012,3176,,14,"""disease demons in Greece, to instruments of population control and herding in Rome.""
https://t.co/Q876HMZn0k
#ZikaVirus
#Zika
#Viruses2016",38,58598957,ShaneKimmins,Mon Jul 20 21:38:23 +0000 2009,False,693550312876023808,50,Santa Fe,14,0,16
6013,3862,Safe and environmentally friendly control of insect pests that spread disease and damage crops. Subsidiary of @Intrexon.,707,RT @jenkers_en: A wacky conspiracy is circulating about #Zika and GMOs  and it needs to stop https://t.co/vsYcgJAfpy https://t.co/SIiFKbnNPL,873,294007947,Oxitec,Fri May 06 11:12:48 +0000 2011,False,693550310745317376,1298,Oxford,707,2,91
6014,3607,"Find a doctor you’ll love. Search 1,000,000 doctors by specialty, location or insurance.",589,RT @HHSGov: Here's what you need to know about the #ZikaVirus and who it could impact: https://t.co/1JLUfvySOM https://t.co/3RQdwdPbvc,1273,244688904,BetterDoctor,Sat Jan 29 22:22:30 +0000 2011,False,693550296308518913,1359,"San Francisco, CA",589,117,193
6015,2333,This account is not affiliated with JetBlue Airways.,180,JetBlue joins list of airlines refunding travel to Zika-hit areas https://t.co/4id8XTw9Rt,0,1119352406,iJetBlueAirways,Fri Jan 25 13:43:22 +0000 2013,False,693550290641899520,298,,180,0,3
6016,29851,I have been all over the world while in the Navy.  I am disabled and love to write.,6575,Fears Rise as Zika Virus Speads https://t.co/0IAyLvaz4s,8448,435157422,mark10210mea,Mon Dec 12 18:54:27 +0000 2011,False,693550272216432640,9765,"Huntingdon, TN",6575,0,208
6017,17051,Freelance gamer. Web geek. Twitter ninja. Prone to fits of apathy. Certified reader. Total social media trailblazer. Extreme thinker.,1,What The Ebola Crisis Can Teach Us About Responding To The Zika Outbreak https://t.co/x66aNmscRA,0,1630087104,HeatherPrice82,Mon Jul 29 11:07:21 +0000 2013,False,693550269343363073,23,"Lombard, IL",1,0,11
6018,11909,Global Point Forecasting System,62,How #climate Change Could Spread Diseases Like Zika https://t.co/5kVJWgnDMg,1,3301926908,gridpointwx,Fri Jul 31 00:23:59 +0000 2015,False,693550262913519616,55,,62,0,26
6019,5,,132,Zika virus: three returning UK travellers diagnosed https://t.co/d2QQ8OjoT4,10,4836814970,tretuky2016,Sat Jan 30 21:31:11 +0000 2016,False,693550259767681024,8,,132,0,0
6020,17839,"Meteorologist from New York. I am interested in the #environment, #weather or #climate. https://t.co/EZIu1X2L6A & https://t.co/bOrUdpTp8e",10415,How #climate Change Could Spread Diseases Like Zika https://t.co/wO7AsUQK5u,234,3111226033,TimMelino,Fri Mar 27 19:57:18 +0000 2015,False,693550256399712256,11412,NY,10415,0,161
6021,6614,"garden artist, writer, consultant, activist. Angry-Zionist, Happy Person, Fierce Advocate for Truth",703,RT @HuffingtonPost: An infectious disease specialist explains all you need to know about Zika virus https://t.co/1rb29MDjet https://t.co/2b…,1220,148092781,roarmore4,Tue May 25 20:38:17 +0000 2010,False,693550250963922946,305,Connecticut,703,105,16
6022,741,Psychologist Rosanne Bostonian Transitions to Holistic Health Practice,29,RT @NPRHealth: Puerto Rico Health Official 'Very Concerned' About Zika's Spread https://t.co/0gmIpYQlvJ,0,3105214783,RosannBostonian,Mon Mar 23 17:45:29 +0000 2015,False,693550248556392448,16,"Florham Park, New Jersey",29,5,0
6023,6522,"writer, teacher, tutor, yogini, momma, partner",508,RT @NewsHour: How does Zika virus shrivel a baby’s brain and other FAQs https://t.co/SZOE71r5jm,609,109865107,clutzclemens,Sat Jan 30 14:50:43 +0000 2010,False,693550246534725632,297,US,508,17,21
6024,7257,What's Happening in Turkey?,1600,"#WorldinFocus: The Spread of Zika &amp;amp; Reproductive Rights
 https://t.co/YRVA4TRkey https://t.co/BW162bNZ4K",0,4504451535,whatsinturkey,Wed Dec 16 16:08:32 +0000 2015,False,693550244617826305,2466,,1600,0,28
6025,118843,A Few Good People... || Man United FC || FC Bayern Munich || Sagittarius,919,RT @OluwaDoDz4Me_eB: Zika virus being spread round the american continent now is caused by mosquitoes.  https://t.co/6V8o3UWBzh,153,137979677,gBK__,Wed Apr 28 08:49:29 +0000 2010,False,693550242084487168,1558,Lagos ,919,3,32
6026,117886,Pedagoga- Pós Graduada Especialista em Controle de Poluição Ambiental- Gestão Ambiental e Desenvolvimento Sustentável - FGV,1637,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,6292,313351628,EFeij,Wed Jun 08 14:38:27 +0000 2011,False,693550237953187841,1798,Rio de Janeiro,1637,11,48
6027,68,"If my views are not my own, then something's gone seriously wrong!",363,RT @nntaleb: Worth investigating; extremely worhty of investigation. https://t.co/lldl1nil1B,5,233268271,Roddy5211,Sun Jan 02 19:55:41 +0000 2011,False,693550211365478400,45,"sligo, ireland",363,83,0
6028,6807,#Jesus     #IAmSecond     #ACNA  #ReaganConservative #DefundPP #RepublicOfTexas  #FairTax,1679,RT @Juan_Sallach: New Weapon to Fight Zika: The Mosquito https://t.co/GpS27ZxJLA https://t.co/jl7zMfzv30,805,74771026,mbretttx,Wed Sep 16 16:30:11 +0000 2009,False,693550203433914368,1404,U-S-A !!!,1679,1,39
6029,50320,"Advocating for reform of the criminal justice system,reform for police,fighting for civil & human rights for people of color! #JusticeOrElse✊
#Blacklivesmatter",1415,"RT @deray: At least 20,000 infected by Zika virus in Colombia https://t.co/TePrgdtboZ",42811,423717038,elaineprettyeye,Mon Nov 28 21:12:45 +0000 2011,False,693550203039793155,1372,Amerikkka,1415,163,62
6030,10659,"At TRT World, audiences can expect balanced, in-depth reporting with a focus on global responsibility.",0,"#WorldinFocus: The Spread of Zika &amp; Reproductive Rights
https://t.co/5TlagyE8aP https://t.co/u1UoUbxuFM",0,3091150576,trtworld,Fri Mar 13 11:23:42 +0000 2015,True,693550198103117827,15058,Istanbul,0,0,155
6031,4983,Cocktail napkin artist.,415,Don't worry Steve Harvey will send it to the Philippines.    https://t.co/RnzYJFSQzW,10156,22552461,jasonlonglaughs,Mon Mar 02 23:28:43 +0000 2009,False,693550197910048768,169,Seattle,415,0,4
6032,2496,"The Utah Chapter Sierra Club is working to protect communities & our environment through educational & legal programs, legislative & political activism.",1100,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,7,1736354400,UtahSierran,Fri Sep 06 18:55:39 +0000 2013,False,693550182194020352,563,"Salt Lake City, Utah",1100,11,35
6033,6604,"Environmental Scientist/Consultant: Molecular (Abiotic-Stress) Plant Physiologist, Green Roofs and Green Walls, Air Quality, Drought and Salinity expert -",585,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,73,1078549772,husain_shaz,Fri Jan 11 05:03:25 +0000 2013,False,693550177412587520,648,Ontario - Canada,585,11,64
6034,42836,http://t.co/glTvl6mGnB,3857,Should We Cancel Our Honeymoon? Seven Questions About Zika https://t.co/AC4RjEmhUz,15378,2798317598,JayneLoganMxxx,Mon Sep 08 17:39:49 +0000 2014,False,693550171750158336,2269,"Calgary, Alberta, Canada ",3857,0,585
6035,9301,"PhD. Tropical Medicine, interested in #NTDs #leishmaniasis #dengue #Zika #Chikungunya #NTDs_MENA #refugees_crisis #Syria #MENA (Husband to the best wife)",725,"RT @Reuters_Health: More than 2,100 pregnant Colombian women infected with Zika virus https://t.co/vVyS3jDwpY",5696,427424816,AlsalemwWaleed,Sat Dec 03 14:23:10 +0000 2011,False,693550162988421120,659,"Liverpool, England",725,27,34
6036,9792,"Doctoral researcher, @StAntsCollege, Oxford. Late Ottoman, Egypt, Islamic history. Mideast analyst, ECFR.",1244,"RT @freakonometrics: ""Genetically modified mosquitoes released in Brazil in 2015 linked to the current Zika epidemic?"" https://t.co/MWvmrXM…",58,49069711,Hammonda1,Sat Jun 20 18:02:31 +0000 2009,False,693550155300212736,6432,"ÜT: 6.0086609,80.24999",1244,29,356
6037,102117,Living the Dream in The City of Angels. Chicago wizdom after Chattanooga childhood. #HighOnLife #NoDaysOff,2212,RT @Build3dprinter: How Climate Change Could Spread Diseases Like Zika https://t.co/1Lj2sdtMyW,41607,233577630,NMcCay,Mon Jan 03 16:04:43 +0000 2011,False,693550148048171008,1048,Universe ,2212,1,199
6038,39,TOP SECRET,43,YES I DID START OPERATIONS CONCERNING THE VACCINES THAT WILL BE REQUIRED FOR THE ZIKA VIRUS WITH LIMITED US INVOLVEMENT BUT THEY WILL SUFFER,25,4276641193,REPINSM107,Wed Nov 18 07:54:22 +0000 2015,False,693550138560614400,11,TROPICANA,43,0,0
6039,11471,This official UT Southwestern Medical Center Twitter account will highlight news alerts and information from our blogs.,1539,"While some travelers have returned from abroad with Zika virus, no one has contracted it yet in the U.S. #yourpregnancydfw",109,24183598,UTSWNews,Fri Mar 13 14:55:59 +0000 2009,False,693550128972587008,6243,"Dallas, Texas",1539,0,275
6040,92505,"Jamaica's most trusted news source for 180 years. Where life unfolds. Follow for news, sports, business, lifestyle, entertainment and commentary.",384,ZIKV Facts: Zika virus and pregnancy ... Frequently asked questions - https://t.co/lyAu7LCy9S,34,40954616,JamaicaGleaner,Mon May 18 20:04:59 +0000 2009,False,693550127684947968,164804,Jamaica,384,0,1135
6041,439,The official twitter page of Florida Blue Governmental Relations is dedicated to promoting the mission of Florida Blue through education and advocacy.,616,RT @NPRHealth: Puerto Rico Health Official 'Very Concerned' About Zika's Spread https://t.co/0gmIpYQlvJ,107,2885053898,FLBlueAdvocacy,Fri Oct 31 12:48:31 +0000 2014,False,693550126841909248,215,,616,5,3
6042,62982,"Sandy Hook Elementary School Always Remember; Never Forget -- #DemandAction 
I'm a Sjogren's Syndrome Warrior.
#UniteBlue",1753,RT @washingtonpost: A country with the world’s worst homicide rate now grapples with Zika https://t.co/ZC1nuXz9g7,3009,22421834,Shalyn67,Sun Mar 01 23:27:42 +0000 2009,False,693550124845375490,1899,United States,1753,48,120
6043,9301,"PhD. Tropical Medicine, interested in #NTDs #leishmaniasis #dengue #Zika #Chikungunya #NTDs_MENA #refugees_crisis #Syria #MENA (Husband to the best wife)",725,RT @Mozziebites: “In terms of reducing disease you don’t even have to eradicate all the mosquitoes in the world.” https://t.co/rBluWoV4Uu #…,5696,427424816,AlsalemwWaleed,Sat Dec 03 14:23:10 +0000 2011,False,693550112581246976,659,"Liverpool, England",725,3,34
6044,20142,Cool | Adventurous | IT Systems/Network Engineer | Avid Reader | Blunt | Strategist | Analyst | Writer | #Swissgolden | #Leo.,549,"RT @Elombah: At least 20,000 infected by Zika virus in Colombia... https://t.co/jQucatUuBi",46,501506669,valexzky,Fri Feb 24 06:16:57 +0000 2012,False,693550106122010628,591,"Abuja, Nigeria",549,2,19
6045,15655,Believer|Vegan|Runner|Doc Student|Blogger|Chocoholic,2405,RT @NPRHealth: Puerto Rico Health Official 'Very Concerned' About Zika's Spread https://t.co/0gmIpYQlvJ,95029,43840011,thegemmadiaries,Mon Jun 01 05:58:25 +0000 2009,False,693550106071605248,1415,"San Antonio,TX",2405,5,139
6046,60542,@ me,559,RT @washingtonpost: A country with the world’s worst homicide rate now grapples with Zika https://t.co/ZC1nuXz9g7,4533,377738563,_Nona_No,Thu Sep 22 01:28:07 +0000 2011,False,693550104385576961,645,,559,48,10
6047,976,USA Today bestselling author of fantasy and science fiction. Read one of my books for free: http://t.co/vfd676K3qZ,653,"@IlanaCT @hannahnpbowman @BrianStaveley The aliens in Earthrise (sci-fi WIP) use zika in chemical warfare, so it's kind of a mosquito story.",351,124619855,DanielArenson,Sat Mar 20 01:02:46 +0000 2010,False,693550091634765824,1226,,653,0,75
6048,50492,Am A Very Private Person.........,650,RT @OluwaDoDz4Me_eB: Zika virus being spread round the american continent now is caused by mosquitoes.  https://t.co/6V8o3UWBzh,133,79563407,DJJABTICS,Sat Oct 03 20:56:49 +0000 2009,False,693550084454236160,574,"Awka, Nigeria",650,3,37
6049,56548,,110,RT @sunriseon7: SOON: Zika virus found in Australia. Is this our next global health crisis? #sun7,81977,2240766774,CMincham,Wed Dec 11 13:15:54 +0000 2013,False,693550068293435392,402,,110,5,171
6050,14484,"Director de ECODES. Frontier. I am looking for accomplices to build a new economy: greener, inclusive and more responsible. #RSE España",3966,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,10453,189663569,vinuales81,Sat Sep 11 22:01:55 +0000 2010,False,693550063566655488,5076,,3966,11,332
6051,96940,The best of the Catholic Twittesphere. 100% unofficial. Following or retweeting doesn't necessarily mean endorsement or agreement. DMs not answered.,5510,"RT @cnalive: Blog: https://t.co/OraSsYtXtW Snow altars and Leonardo DiCaprio, Bless the Lord: This week in Catholic news (1/29) https://t.c…",0,249798704,CatholicRetweet,Wed Feb 09 20:15:08 +0000 2011,False,693550050782375936,5611,"The US, Rome, Everywhere.",5510,6,104
6052,419,Reader ✦ News addict ✦ Performance Artist ✦ Incurable troublemaker,1569,Jamaica reports its first case of Zika virus #HoraceDalley https://t.co/NaVekHj402 https://t.co/g1lVfYGRnP,0,4535178312,StfniPrsson990,Sat Dec 12 05:58:56 +0000 2015,False,693550028078477312,284,,1569,0,87
6053,1898,"Lyme Ontario is a registered, not for profit organization. Providing patient support, education and awareness as well as scientific research on ticks in Canada.",126,RT @Imperial_IGHI: #Zika outbreak: Brazil's race to find a #vaccine https://t.co/FC9pRDXQVl #ZikaVirus #Zika @bbchealth @IDI_Imperial @Infe…,644,2974942563,LymeOntario,Mon Jan 12 17:11:51 +0000 2015,False,693550022693027841,319,"Ancaster, ON",126,6,11
6054,579,"Birth Doula, Childbirth Educator, Breastfeeding Counselor, Bra Fitter,",386,Afraid of Zika? I think I know how you feel https://t.co/UApmsIotgq,1,1191743791,BrightBirths,Mon Feb 18 01:55:52 +0000 2013,False,693550016191864833,85,Montana,386,0,0
6055,212,"Convenor, Tourism Management for International Students, School of Tourism Management, Capilano University. Instructor, Langara School of Management.",178,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,117,125440019,henrychow2001,Mon Mar 22 20:34:02 +0000 2010,False,693550014363119616,67,"Vancouver, BC, Canada",178,11,3
6056,57,,45,Zika virus: What you need to know - https://t.co/QUuGyegmcE,2,169350626,vcalanav,Thu Jul 22 03:45:23 +0000 2010,False,693550014208086016,29,,45,0,0
6057,245994,"Interested in Truth and how it leads to freedom, smaller and more virtuous government, and an honest currency for all nations, that is to say, NOT fiat.",3250,"RT @freakonometrics: ""Genetically modified mosquitoes released in Brazil in 2015 linked to the current Zika epidemic?"" https://t.co/MWvmrXM…",190143,912583795,sustain05,Mon Oct 29 14:41:00 +0000 2012,False,693550014019276800,3440,,3250,29,233
6058,12845,"Mass Times
Weekdays: 8:30 a.m. Monday, Tuesday, Wednesday and Friday
Weekends: Saturday 5 p.m. Sunday 7, 9 and 11:00 a.m.
Holy Days: 8:30 a.m. and 7:30 p.m.",2033,"RT @cnalive: Blog: https://t.co/OraSsYtXtW Snow altars and Leonardo DiCaprio, Bless the Lord: This week in Catholic news (1/29) https://t.c…",25,16140538,CCCarolstream,Fri Sep 05 04:41:52 +0000 2008,False,693550005785890817,677,"Carol Stream, IL",2033,6,30
6059,62598,"We are Rochester, NY's NBC affiliate featuring NYS Exposed, Rochester Rocs and more! Make sure to like us: https://t.co/0h0LSdvY15",1612,NYS DOH Commissioner to hold webinar on Zika virus for health professionals. https://t.co/Mgg2CotCHM https://t.co/pdBq0JWnOO,224,16469116,news10nbc,Fri Sep 26 15:30:09 +0000 2008,True,693550738216087552,39745,"Rochester, NY",1612,0,693
6060,92390,"I will, I hope, I despair",1060,"Top story: Zika virus could be bigger global health threat than Ebola, say heal… https://t.co/maGyllplNy, see more https://t.co/7pvqhCH3QR",1979,15754217,ironorehopper,Wed Aug 06 19:51:01 +0000 2008,False,693550726337925120,652,Padova,1060,0,163
6061,368,"amateur photographer, writer, creative-type
credit 4 quote: Nikita Gill, 93 Percent Stardust",371,"RT @GlobalBC: The threat of the Zika virus is so great some South American countries warn woman not to get pregnant until 2018.
https://t.c…",269,2894318298,MpOrtiz7,Sun Nov 09 04:23:17 +0000 2014,False,693550715113844736,71,"Vancouver, British Columbia",371,5,6
6062,5871,bader med i love my life 3,1948,The virus Zika is owned by the Rockefeller Foundation https://t.co/lrFo6Ti7Ju,50,999976524,badermohamed9,Sun Dec 09 19:30:04 +0000 2012,False,693550709489430528,204,,1948,0,7
6063,37557,"House:Seisekisakuragaoka,Tama-shi,Tokyo,Japan.Born in Fuji Shizuoka JAPAN. 金融・不動産市場動向、IT業界動向、鉄道ネタなど思いのままに…個人の見解です。",1085,RT @CBCNews: Zika virus: What Canadian travellers need to know https://t.co/GcmWucK3wV https://t.co/iAVB4uEQJw,22458,238103287,ujichan_ujihara,Fri Jan 14 11:07:17 +0000 2011,False,693550706016460800,532,東京都だとおもう,1085,34,13
6064,11621,"We are a caucus of journalists, researchers and policy analysts dedicated to the stories that impact the Caribbean.",87,Zika in the Caribbean: A backgrounder and the regional response https://t.co/nqqLQhvjXF https://t.co/6YRnKJjcaH,122,22260855,antilleanmedia,Sat Feb 28 14:45:28 +0000 2009,False,693550705731375105,1394,Barbados,87,0,114
6065,459,,711,"More than 2,100 pregnant Colombian women infected with Zika virus https://t.co/ncQDYjAog3",0,4272731366,ShowMeHealthSrv,Tue Nov 17 23:32:38 +0000 2015,False,693550698127060992,65,"Missouri, USA",711,0,1
6066,3624,,1012,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,427,2225623565,benoit1muller,Sat Dec 14 17:44:23 +0000 2013,False,693550669786144768,89,,1012,11,8
6067,11054,"Ora et Labora • Video Producer @CBSNLive • Previously with @ReutersVideo, @AJam",229,RT @TIMEWorld: How Climate Change Could Spread Diseases Like Zika https://t.co/JTVOzpg1uo,1442,25291249,phoebefllsc,Thu Mar 19 13:27:06 +0000 2009,False,693550668771147780,431,,229,1,16
6068,3579,,15,Protect yourself against the Zika virus  https://t.co/7WR1TGYp0q https://t.co/ojLbwr53yk,0,4855943247,CashHare,Thu Jan 28 03:41:10 +0000 2016,False,693550650215366657,42,,15,0,18
6069,2295,Business can be used to #Empower! Proud TSI Descendant #RedefiningWinWin for #IndigenousBusiness #ChangingTheGame - Views Mine - RTNotEndorsements,1179,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,1266,219949817,iSustainable,Fri Nov 26 10:32:27 +0000 2010,False,693550645773611009,709,Global Citizen,1179,11,74
6070,1611,Experimental bot .. maintained by @mendicot ..,2,"3 US airlines allow changes, cancellations to lands where Zika active - New Haven Register https://t.co/y23rMOjcfL",0,427107095,meta_guide_sr,Sat Dec 03 03:45:33 +0000 2011,False,693550645484195840,214,Suriname,2,0,6
6071,50048,"Journalist/ 2015 IRP Fellow/ 2014 @ShortyAwards Best Journo in Social Media/ 2014 IRP New Media Fellow/Tweets & RTs are not endorsements, views are my own",2020,"Colombia reports more than 2,000 #ZikaVirus cases in pregnant women https://t.co/YoqSRAC42v  https://t.co/DU6WQdU4S2",965,149666064,SarahJReports,Sat May 29 22:18:50 +0000 2010,False,693550625263611905,68786,,2020,0,382
6072,4894,"o que acontece em Itapoá, o mundo fica sabendo",0,Zika Outbreak Epicenter in Same Area Where GM Mosquitoes Were Released in 2015 https://t.co/tc68kXcEOr,1,76794208,gazetadeitapoa,Wed Sep 23 23:41:40 +0000 2009,False,693550604858236928,288,Itapoá/SC,0,0,8
6073,21300,● 170714 ● A girl with hormones fluctuate ●,316,"RT @WHO: #Zika 
Q: What can I do to protect myself and my family? 
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/rO68F3viKs",211,192907221,shinta_ramadina,Mon Sep 20 13:48:01 +0000 2010,False,693550598927446016,379,Indonesia,316,314,1
6074,21300,● 170714 ● A girl with hormones fluctuate ●,316,"RT @WHO: Q: What is #Zika?
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/3cUlnQgloR",211,192907221,shinta_ramadina,Mon Sep 20 13:48:01 +0000 2010,False,693550598797398016,379,Indonesia,316,1195,1
6075,19529,LET'S TALK ABOUT BRAZIL has problems just like any other country. I just love my country.,8884,"RT @nytimes: Tears and bewilderment in Brazilian city facing Zika crisis
https://t.co/7diQq15Zf5 https://t.co/WuKHmNuJFz",4666,971083928,MyBrazilianSoul,Mon Nov 26 01:00:05 +0000 2012,False,693550590035628032,8932,FORTALEZA - BRAZIL,8884,200,55
6076,5963,"Febrile in the Top End ♉ Darwin Buffaloes FC VP - St Kilda FC member
 ⛳ gammon golfer ⛳  RT, follow ≠ endorsement",2102,"Zika virus could be bigger global health threat than Ebola, say health experts https://t.co/XNe0si1B9a",2720,57774693,JoeMartinJard,Fri Jul 17 22:19:56 +0000 2009,False,693550580426346496,925,"Nhulunbuy, Northern Territory",2102,0,19
6077,3089,"autonomy & liberty. 
Our day will come",293,"GMO mosquitoes could be cause of Zika outbreak, critics say https://t.co/yXk6VJlZfN",74,397822476,martinarchy,Tue Oct 25 06:13:13 +0000 2011,False,693550577456910338,164,Newcastle,293,0,1
6078,3862,Safe and environmentally friendly control of insect pests that spread disease and damage crops. Subsidiary of @Intrexon.,707,Why #mosquito control is the way forward with #Zika #Dengue and other mosquito borne diseases https://t.co/dm2l5WlccO #health #science,873,294007947,Oxitec,Fri May 06 11:12:48 +0000 2011,False,693550575926022144,1298,Oxford,707,0,91
6079,2075,,855,"RT @RT_com: Brazil sends more than 200,000 troops to fight #Zikavirus https://t.co/9omHzY3NKc https://t.co/lsbZ2fRC0P",11,124482045,greciangold,Fri Mar 19 14:53:09 +0000 2010,False,693550573329625088,359,,855,80,5
6080,34580,"24/7 WaterWonk. Professor, @OSUCEOAS; Technical Director, @AWRAHQ. Hydrogeologist, Hydrophilanthropist (http://t.co/4399Hn4O) Retweets not endorsements.",3948,RT @NPRHealth Puerto Rico Health Official 'Very Concerned' About Zika's Spread https://t.co/1vek9r5rJh,302,20810335,WaterWired,Fri Feb 13 21:49:27 +0000 2009,False,693550570083368960,8880,"Corvallis, Oregon, USA",3948,0,500
6081,63595,Helping families with struggling teens. Addicted to politics and my rescue Persian cat.,1503,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,17637,16280644,copperbird7,Sun Sep 14 05:41:01 +0000 2008,False,693550559274487808,1702,Southwest ,1503,11,137
6082,62872,Exedous 20,575,"RT @WHO: Q: What is #Zika?
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/3cUlnQgloR",35,2847901918,WilsonAnene1,Tue Oct 28 08:06:18 +0000 2014,False,693550551976562688,270,"London, England",575,1195,56
6083,62872,Exedous 20,575,RT @Amaka_Ekwo: Zika virus disease: Questions and answers https://t.co/I3Rm9iod16,35,2847901918,WilsonAnene1,Tue Oct 28 08:06:18 +0000 2014,False,693550537426485248,270,"London, England",575,91,56
6084,26,College student. Studying agriculture. Loves country and rock music. Cares about animals and the environment. Need to improve third eye energy.,107,Jamaica reports its first case of Zika virus https://t.co/prL1sAtjqp via @usatoday,0,4813688960,daniellemccros2,Mon Jan 25 19:55:30 +0000 2016,False,693550535299854336,22,washington,107,0,1
6085,1750,"Open 7 days a week! Roswell Urgent Care is committed to delivering quality care, convenient hours, prompt service and low costs to our patients.",494,All the Way Humans Try to Kill Mosquitos—and Why We're Still Losing https://t.co/1CHx0kLIQl,36,1586675600,RoswellCare,Thu Jul 11 19:53:20 +0000 2013,False,693550521601376256,175,"Roswell, GA",494,0,6
6086,62872,Exedous 20,575,RT @FoxNews: Dr. Thomas Frieden on Zika virus: “Pregnant women should not go to a country where Zika is spreading.” #Greta https://t.co/YZc…,35,2847901918,WilsonAnene1,Tue Oct 28 08:06:18 +0000 2014,False,693550510201311232,270,"London, England",575,123,56
6087,538278,I am a Medical graduate from Delhi University who  has specialised in Computational Biology from Jawaharlal Nehru University.,783,How Climate Change Could Spread Diseases Like Zika https://t.co/RQRNr7YHaR,13,15936294,animesh1977,Thu Aug 21 20:16:22 +0000 2008,False,693550507328147456,1169,"Bergen, Norway",783,0,172
6088,17695,KSPS GM. Proud citizen of of the Inland Northwest. Honorary Canadian. Opinions are my own. #WhatsOnKSPS,103,RT @novapbs: This man thought there was a 9th planet inside Mercury's orbit.  https://t.co/OJIGbGPPmM #NOVAnext Week in Review https://t.co…,7,71542666,GaryStokesKSPS,Fri Sep 04 14:06:53 +0000 2009,False,693550498234900480,161,"Spokane, WA",103,7,42
6089,110,The school that leads to Jesus!,1,Sharing the most comprehensive article about Zika on the link below. [Disclaimer: author/ external site is not... https://t.co/SFKeFhfIVK,0,307939276,BSDASOnline,Mon May 30 15:14:21 +0000 2011,False,693550490001416192,4,"Baguio City, Philippines",1,0,0
6090,38514,r u from europe cause europiece of ....,904,"RT @Thee_RG7: ""@_Mbaduu: chik v , ebola now zika virus."" n there's more to come",3270,746582438,Neesee__x,Thu Aug 09 05:06:31 +0000 2012,False,693550488394948608,1335,The Motherland ,904,1,7
6091,4422,plucky teen detective,555,one of the most grievous and underdiagnosed symptoms of the mosquito-born Zika virus is Mardi Gras fever,3891,19580877,NardDawg,Tue Jan 27 06:52:52 +0000 2009,False,693550486889189376,330,Bywater / Bernal Heights ,555,0,16
6092,453,"Shop 3A, Savannah Plaza○Earth Elements Jamaica is an all-natural, organic, skin, hair and body care supplies store. For delivery call/whatsapp 18764052331",146,Protect your self against the Zika Virus https://t.co/ZQcu3UHyL3,107,2779016207,EarthElementsJA,Sun Sep 21 14:22:52 +0000 2014,False,693550480874672128,199,35 - 41 Constant Spring Rd,146,0,1
6093,836,,253,RT @gmanews: Why the Zika virus is causing alarm in the Americas https://t.co/CAtG14BMKI,2294,3730313122,johncarl2175,Mon Sep 21 17:14:38 +0000 2015,False,693550456660959233,52,,253,7,0
6094,17456,"#HIPAA Health Data #Privacy De-identification, HIV/Inf Dis/Computnl/Digital Epidemiology, Vaccinology, #DataScience, #BigData, #GIS, UrbanScience, Public Policy",6766,"RT @robindashrink: @dbarthjones Just as Rubella screening ends https://t.co/ARXWC5VySa, Zika threatens https://t.co/bGKets5nMJ https://t.co…",11299,101806923,dbarthjones,Mon Jan 04 16:54:00 +0000 2010,False,693550454760935428,6160,"Columbia University, NYC",6766,1,618
6095,453,"Shop 3A, Savannah Plaza○Earth Elements Jamaica is an all-natural, organic, skin, hair and body care supplies store. For delivery call/whatsapp 18764052331",146,Protect yourself against the Zika virus https://t.co/TcpAQVSKi1,107,2779016207,EarthElementsJA,Sun Sep 21 14:22:52 +0000 2014,False,693550454005960708,199,35 - 41 Constant Spring Rd,146,0,1
6096,62872,Exedous 20,575,RT @FoxNews: .@DrFriedenCDC on Zika virus: “4 out of 5 people who have Zika don’t have symptoms at all.” #Greta https://t.co/hm7dAWmFGw,35,2847901918,WilsonAnene1,Tue Oct 28 08:06:18 +0000 2014,False,693550421583994880,270,"London, England",575,156,56
